number,address,available_bike_stands,available_bikes,banking,bike_stands,bonus,last_update,name,status,lat,lng,owm_city_id,isolation_factor
17107,182 BOULEVARD BERTHIER - 75017 PARIS,8,28,True,36,False,1489521538000,17107 - BERTHIER STUART MERRIL,OPEN,48.88591312825616,2.293234151072418,2998975,200
13101,67-69 RUE DE CROULEBARBE - 75013 PARIS,14,19,True,34,False,1489521734000,13101 - CROULEBARBE RECULETTES,OPEN,48.831121775069235,2.348108654777346,3003737,280
42503,71 AVENUE VLADIMIR LITCH LENINE - 94110 ARCUEIL,28,1,True,30,False,1489521663000,42503 - LENINE (ARCUEIL/GENTILLY),OPEN,48.8127462,2.3316847,6613140,128
13151,GARE D'AUSTERLITZ - 75013 PARIS,54,1,True,55,False,1489521679000,13151 - GARE D'AUSTERLITZ,OPEN,48.84151,2.36543,2988507,327
8029,1 AVENUE FRANKLIN ROOSEVELT - 75008 PARIS,11,23,True,36,False,1489521614000,08029 - PLACE DU CANADA,OPEN,48.865346269362675,2.310193787964762,6545270,358
15034,2 RUE LAKANAL - 75015 PARIS,5,50,True,55,False,1489521687000,15034 - COMMERCE,OPEN,48.844425919545365,2.29404143328216,2970761,245
3003,4 RUE DES FILLES DU CALVAIRE - 75003 PARIS,0,30,True,32,False,1489521636000,03003 - TURENNE BRETAGNE,OPEN,48.86213223497159,2.364951386893752,2978048,412
13046,10 RUE EUGENE OUDINE - 75013 PARIS,19,25,True,44,False,1489521472000,13046 - OUDINE PATAY,OPEN,48.825712903519616,2.375044300094851,6452021,189
20023,44 RUE PELLEPORT - 75020 PARIS,15,0,True,15,True,1489521515000,20023 - PELLEPORT BELGRAND,OPEN,48.86500081847653,2.403980836377493,2994540,249
1012,FACE 29 RUE JEAN JACQUES ROUSSEAU - 75001 PARIS,19,3,True,22,False,1489521647000,01012 - BOURSE DU COMMERCE,OPEN,48.86299816676784,2.341555077827231,6545270,418
13111,RUE DE LA POTERNE DES PEUPLIERS - 75013 PARIS,28,26,True,54,False,1489521773000,13111 - CIMETIERE DE GENTILLY,OPEN,48.818574415839485,2.353260183740912,3003737,165
42008,128 AVENUE DANIEL CASANOVA - 94200 IVRY,1,24,True,25,False,1489521313000,42008 - CASANOVA (IVRY),OPEN,48.81420628475591,2.384207013557983,3012621,105
12041,AVENUE DAUMESNIL - 75012 PARIS,20,33,True,58,False,1489521848000,12041 - BOIS DE VINCENNES,OPEN,48.833654852830335,2.413463576486826,6613141,141
21104,64 RUE DE MADAME DE SANZILLON - 92110 CLICHY,20,2,True,22,False,1489521698000,21104 - SANZILLON (CLICHY),OPEN,48.903676702256305,2.319176657580128,3024597,140
11009,45 RUE DES BOULETS - 75011 PARIS,2,21,True,23,False,1489521718000,11009 - RUE DES BOULETS,OPEN,48.852193095437535,2.3890216505832,2994540,296
19031,8 RUE MANIN - 75019 PARIS,11,12,True,23,False,1489521656000,19031 - MANIN CRIMEE,OPEN,48.8830298392804,2.38634884002286,6614030,257
23010,47 RUE VOLTAIRE - 92300 LEVALLOIS-PERRET,20,5,True,25,False,1489521811000,23010 - VOLTAIRE (LEVALLOIS),OPEN,48.891962328964816,2.284204990113615,2998975,142
9017,01 RUE LALLIER - 75009 PARIS,24,5,True,29,False,1489521576000,09017 - TRUDAINE MARTYRS,OPEN,48.88103214901626,2.340774412117837,6545270,370
12026,61 RUE DE BERCY - 75012 PARIS,17,19,True,36,False,1489521553000,12026 - PARC DE BERCY,OPEN,48.83772145898209,2.382217337050408,2978621,260
12012,71 BOULEVARD DIDEROT - 75012 PARIS,0,0,True,21,False,1489521789000,12012 - REUILLY DIDEROT,CLOSED,48.847296310645035,2.385707672217665,2994540,298
5026,3 RUE PASCAL - 75005 PARIS,9,34,True,49,False,1489521799000,05026 - MOUFFETARD SAINT MEDARD,OPEN,48.83899382454321,2.34993205295774,2988506,324
11045,12 BD DES FILLES DU CALVAIRE - 75011 PARIS,0,0,True,42,False,1489521482000,11045 - SAINT SEBASTIEN FROISSARD,CLOSED,48.861205051934334,2.367352328799597,2978048,400
32602,7 RUE JEAN POULMARCH - 93260 LES LILAS,27,0,True,27,True,1489521687000,32602 - POULMARCH (LES LILAS),OPEN,48.8794000532367,2.41616066183218,3000491,134
18046,12 RUE ETIENNE JOGELLE - 75018 PARIS,28,5,True,33,True,1489521691000,18046 - FOURCHE,OPEN,48.88794016394694,2.326124420314341,2977824,308
10014,14 RUE DE MARSEILLE - 75010 PARIS,0,54,True,56,False,1489521838000,10014 - BEAUREPAIRE,OPEN,48.8716626619994,2.363933311380362,2978048,406
19115,1 AVENUE DE LA PORTE DE LA VILLETTE - 75019 PARIS,19,8,True,27,False,1489521654000,19115 - PORTE DE LA VILLETTE,OPEN,48.89849005307383,2.386120008210507,6452001,146
12113,4 PLACE DU CARDINAL LAVIGERIE - 75012 PARIS,21,24,True,46,False,1489521746000,12113 - CARDINAL LAVIGERIE,OPEN,48.832934193699835,2.402636749399156,6613141,170
20042,300 RUE DES PYRENEES - 75020 PARIS,47,0,True,47,True,1489521672000,20042 - PYRENEES ERMITAGE,OPEN,48.87215737993568,2.391739173776302,2994540,291
7023,QUAI BRANLY - 75007 PARIS,2,58,True,60,False,1489521647000,07023 - BOURDONNAIS TOUR EIFFEL,OPEN,48.860897797941,2.29559959844703,6545270,282
18113,70 - 72 RUE LEPIC - 75018 PARIS,22,0,True,22,True,1489521517000,18113 - LEPIC,OPEN,48.8875730709534,2.33432733641793,2977824,313
19027,FACE 109 BOULEVARD SERURIER - 75019 PARIS,16,2,True,18,True,1489521862000,19027 - SERRURIER,OPEN,48.8806060535742,2.3978962906105,6614030,219
33102,RUE GABRIEL PERI ANGLE AVENUE JAURES - 93310 LE PRE SAINT GERVAIS,14,4,True,18,True,1489521862000,33102 - JAURES 1 (PRE SAINT GERVAIS),OPEN,48.886526983267544,2.407468689386476,2988621,148
19026,53 RUE MIGUEL HIDALGO - 75019 PARIS,15,1,True,16,True,1489521815000,19026 - DANUBE,OPEN,48.88195317244523,2.392496216649528,6614030,241
17028,34 BOULEVARD DE REIMS - 75017 PARIS,7,29,True,36,False,1489521830000,17028 - PORTE DE COURCELLE,OPEN,48.88880002064895,2.296319931841717,2998975,203
17030,143 BOULEVARD DE PEREIRE - 75017 PARIS,9,13,True,23,False,1489521353000,17030 - RENNEQUIN PEREIRE,OPEN,48.88363915389933,2.295152067446227,2998975,217
10017,1 RUE DE LA FIDELITE - 75010 PARIS,0,13,True,13,False,1489521419000,10017 - GARE DE L'EST SAINT LAURENT,OPEN,48.874575036780286,2.356796765204903,2978048,401
15103,01 RUE CAUCHY - 75015 PARIS,0,47,True,49,False,1489521612000,15103 - SQUARE DES CÉVENNES,OPEN,48.84341723238589,2.275108332056225,6451970,171
19025,FACE 80 RUE BOTZARIS - 75019 PARIS,16,0,True,17,True,1489521694000,19025 - BOTZARIS,OPEN,48.8795614522371,2.38896041078391,6614030,271
8033,1 RUE DU CDT RIVIERE - 75008 PARIS,27,0,True,27,False,1489521654000,08033 - SAINT PHILIPPE DU ROULE,OPEN,48.872787680846464,2.309722588932229,6545270,327
4018,1 RUE SAINT BON - 75004 PARIS,0,19,True,19,False,1489521344000,04018 - RIVOLI SEBASTOPOL,OPEN,48.857999643314926,2.350217280976349,2978048,411
16118,91 RUE MICHEL ANGE - 75016 PARIS,21,5,True,26,False,1489521598000,16118 - MICHEL ANGE,OPEN,48.840610399663696,2.258373658198948,3031137,123
2107,11 RUE THOREL - 75002 PARIS,0,15,True,16,False,1489521806000,02107 - THOREL,OPEN,48.87000061719652,2.348995518049354,6545270,412
12128,Pyramide  (proche rond-point Route de la Ferme) - 75012 PARIS,2,30,True,33,False,1489521730000,12128 - ROUTE DE LA PYRAMIDE- ECOLE DU BREUIL,OPEN,48.82256,2.45877,6452022,17
20025,13 RUE DES GATINES - 75020 PARIS,23,1,True,24,True,1489521548000,20025 - GAMBETTA GATINES,OPEN,48.8653941647232,2.397814475307571,2994540,275
14009,49 RUE DE LA TOMBE D'ISSOIRE - 75014 PARIS,3,31,True,36,False,1489521816000,14009 - COTY TOMBE D'ISSOIRE,OPEN,48.83055599940998,2.33378329803361,6545264,259
11035,140 AVENUE PARMENTIER - 75011 PARIS,0,53,True,53,False,1489521519000,11035 - GONCOURT,OPEN,48.86946960532872,2.371536810663942,2978048,393
18101,32 RUE CHAMPIONNET - 75018 PARIS,7,12,True,22,False,1489521849000,18101 - CHAMPIONNET,OPEN,48.895470370399146,2.349865450921441,2977824,253
19123,7 QUAI DE METZ - 75019 PARIS,29,4,True,33,False,1489521652000,19123 - QUAI DE METZ,OPEN,48.89106,2.3865,6614030,203
15011,32 RUE CAMBRONNE - 75015 PARIS,0,61,True,62,False,1489521309000,15011 - THEBAUD RUE DE CAMBRONNE,OPEN,48.845831419610754,2.301753086991115,6618620,268
12033,FACE 28 RUE FRANCOIS TRUFFAUT - 75012 PARIS,35,31,True,66,False,1489521861000,12033 - SAINT EMILION,OPEN,48.83350833245743,2.386133168700345,6452021,225
9034,2 RUE GODOT DE MAUROY - 75009 PARIS,3,19,True,22,False,1489521741000,09034 - GODOT DE MAUROY,OPEN,48.869956681574806,2.326599657113696,6545270,397
14035,90 AVENUE DU MAINE - 75014 PARIS,44,4,True,48,True,1489521635000,14035 - MAINE GAITE,OPEN,48.83788362776244,2.322551640018162,6618620,287
21009,FACE AU 1 RUE LECORBUSIER - 92100 BOULOGNE-BILLANCOURT,4,42,True,46,False,1489521532000,21009 - LECORBUSIER (BOULOGNE-BILLANCOURT),OPEN,48.83799829528177,2.240846664821182,3031137,65
17023,22 AVENUE DE LA PORTE D'ASNIERES - 75017 PARIS,3,23,True,36,False,1489521480000,17023 - AVENUE DE LA PORTE D'ASNIÈRES,OPEN,48.89058621555025,2.303457408685266,2998975,216
20039,44 BOULEVARD DE BELLEVILLE - 75020 PARIS,17,31,True,48,False,1489521819000,20039 - COURONNES,OPEN,48.868940642855314,2.381282601102786,2994540,353
16010,4 RUE DES BELLES FEUILLES - 75016 PARIS,21,2,True,23,True,1489521666000,16010 - BELLES FEUILLES,OPEN,48.86585549636314,2.282859908979733,2990611,210
8052,2 RUE BALZAC - 75008 PARIS,30,0,True,30,False,1489521662000,08052 - WASHINGTON,OPEN,48.87288299097443,2.299972932642669,2998975,272
17026,105 RUE JOUFFROY D'ABBANS - 75017 PARIS,29,12,True,41,False,1489521615000,17026 - WAGRAM COURCELLES,OPEN,48.88185715074461,2.301138378176729,2998975,257
42702,73 RUE DU GENERAL LECLERC - 94270 LE KREMELIN BICETRE,18,2,True,20,True,1489521801000,42702 - LECLERC (KREMLIN BICETRE),OPEN,48.81047749960048,2.358172896462481,3003737,109
14110,89 RUE DE L'ABBE CARTON - 75014 PARIS,8,16,True,24,False,1489521670000,14110 - ABBE CARTON,OPEN,48.82774626607583,2.320714098089133,6618620,227
10152,3 BOULEVARD DE DENAIN - 75010 PARIS,10,14,True,25,False,1489521520000,10152 - GARE DU NORD 2,OPEN,48.87904931076023,2.354159095958248,6545270,385
14107,2 AVENUE DE LA PORTE DE MONTROUGE - 75014 PARIS,28,4,True,33,False,1489521442000,14107 - PORTE DE MONTROUGE 2,OPEN,48.82341630050286,2.322936857107952,6451975,198
15031,60 RUE DU THEATRE - 75015 PARIS,8,45,True,53,False,1489521505000,15031 - THEATRE,OPEN,48.84817034136516,2.289906646457531,2970761,237
11010,1 RUE DES BOULETS - 75011 PARIS,0,40,True,41,False,1489521858000,11010 - ST ANTOINE GONNET,OPEN,48.84925926211519,2.391754614194301,2994540,274
7021,37 AVENUE BOSQUET - 75007 PARIS,1,49,True,50,False,1489521078000,07021 - BOSQUET SAINT DOMINIQUE,OPEN,48.85865170952645,2.303716580234576,6545270,321
16005,89 AVENUE RAYMOND POINCARE - 75016 PARIS,24,1,True,25,False,1489521747000,16005 - POINCARE VICTOR HUGO,OPEN,48.870306124369975,2.285074541420228,2990611,207
21303,ANGLE AVENUE JEAN MONNET ET BOULEVARD DES ILES -  92130 ISSY LES MOULINEAUX,0,31,True,31,False,1489521851000,21303 - ILES (ISSY LES MOULINEAUX),OPEN,48.8234505470138,2.249665298288027,3031137,65
15041,13 RUE FRANQUET - 75015 PARIS,17,19,True,36,False,1489521861000,15041 - LABROUSTE,OPEN,48.83285390827691,2.306898478208195,6618620,228
13055,18 RUE MARIE ANDREE LAGROUA - 75013 PARIS,60,1,True,61,False,1489521444000,13055 - LAGROUA,OPEN,48.828595283857425,2.380220606266108,6452021,202
21021,FACE AU 128 RUE DES ENFANTS DU PARADIS - 92100 BOULOGNE BILLANCOURT,28,12,True,40,False,1489521273000,21021 - PARADIS (BOULOGNE-BILLANCOURT),OPEN,48.833174958910085,2.257005867300889,3031137,104
10025,148 QUAI DE JEMMAPES - 75010 PARIS,0,15,True,15,False,1489521822000,10025 - ECLUSES SAINT MARTIN,OPEN,48.87742034308959,2.366011448983217,6614030,376
20121,27 RUE BOYER - 75020 PARIS,18,0,True,18,True,1489521670000,20121 - MENILMONTANT BOYER,OPEN,48.868910127448686,2.392020489286297,2994540,301
19011,2 RUE ROUVET - 75019 PARIS,12,3,True,15,False,1489521538000,19011 - ROUVET DAMPIERRE,OPEN,48.8933800500227,2.38499975689617,6614030,191
13038,28 AVENUE DE CHOISY - 75013 PARIS,16,8,True,24,False,1489521820000,13038 - CHOISY POINT D'IVRY,OPEN,48.82190796881169,2.363334710614756,3003737,179
1016,27 RUE THERESE - 75001 PARIS,19,6,True,25,False,1489521276000,01016 - OPERA PYRAMIDES,OPEN,48.86648351450895,2.334433421223788,6545270,427
1102,6 RUE FRANCAISE - 75001 PARIS,1,36,True,37,False,1489521797000,01102 - FRANCAISE – MAUCONSEIL,OPEN,48.8640650469499,2.34759791271647,2978048,425
15057,face au 4 rue Lucien Bossoutrot angle Bd Martial Valin - 75015 PARIS,36,1,True,38,False,1489521841000,15057 - BOSSOUTROT - MARTIAL VALIN,OPEN,48.8367802,2.2738485,6451970,162
16025,4 RUE JEAN DE LA FONTAINE - 75016 PARIS,26,43,True,69,False,1489521572000,16025 - FONTAINE RAYNOUARD,OPEN,48.852786944099584,2.275580584185594,3031137,185
16017,1 BIS RUE DE SIAM - 75016 PARIS,13,3,True,16,False,1489521864000,16017 - RUE DE SIAM,OPEN,48.861720329027264,2.275346568555312,2990611,191
20029,57 RUE DES FRERES FLAVIEN - 75020 PARIS,23,0,True,23,True,1489521460000,20029 - PORTE DES LILAS,OPEN,48.8780992764359,2.41104629853209,6614030,166
22101,GARE ROUTIERE - ARRET TRAM - 92210 SAINT CLOUD,9,41,True,50,False,1489521587000,22101 - GARE ROUTIERE ( SAINT CLOUD),OPEN,48.843126205966946,2.222189235680779,6455340,31
20131,41 RUE DU REPOS - 75020 PARIS,33,0,True,33,False,1489521267000,20131 - REPOS,OPEN,48.859358523592554,2.389613136684456,2994540,316
1003,7 RUE SAINT DENIS - 75001 PARIS,0,50,True,50,False,1489521649000,01003 - RIVOLI SAINT DENIS,OPEN,48.859150287255645,2.347620087684511,2978048,412
17001,RUE GUY MOQUET - 75017 PARIS,0,44,True,45,False,1489521571000,17001 - GUY MOQUET,OPEN,48.8928229630235,2.3268034898348,2977824,261
1010,10 RUE BOUCHER - 75001 PARIS,0,24,True,25,False,1489521539000,01010 - PONT NEUF,OPEN,48.85946238924527,2.344366128446111,6545270,417
17016,3 RUE BROCHANT - 75017 PARIS,0,19,True,21,False,1489521726000,17016 - BROCHANT,OPEN,48.88818698581028,2.316861143151153,2977824,283
11002,37 RUE DE LA ROQUETTE - 75011 PARIS,0,23,True,23,False,1489521369000,11002 - ROQUETTE THIERE,OPEN,48.85510629540472,2.373424541930557,2978048,378
13120,RUE PIERRE ET JOSEPH DESAULT - 75013 PARIS,11,8,True,19,False,1489521344000,13120 - VITRY DESAULT,OPEN,48.821138751437616,2.378718606608679,6452021,152
8004,FACE 4 BD MALESHERBES - 75008 PARIS,62,1,True,64,False,1489521604000,08004 - MALESHERBES PASQUIER,OPEN,48.87042188343355,2.323288994791708,6545270,391
20113,30 RUE PIAT - 75020 PARIS,19,2,True,21,True,1489521490000,20113 - PARC DE BELLEVILLE,OPEN,48.87195626635528,2.384981390278095,2994540,328
10036,80 RUE DE L'AQUEDUC - 75010 PARIS,25,4,True,29,False,1489521782000,10036 - AQUEDUC,OPEN,48.88384326568884,2.367110644031659,6614030,328
42207,136 RUE DE PARIS - 94220 CHARENTON,20,4,True,28,False,1489521187000,42207 - PARIS 3 (CHARENTON),OPEN,48.8266572063246,2.405876723011083,6613141,122
12028,42 ALLEE VIVALDI - 75012 PARIS,0,27,True,27,False,1489521837000,12028 - VIVALDI,OPEN,48.841923663276546,2.389728979467376,6452021,259
5008,9 RUE DE DANTE - 75005 PARIS,1,19,True,20,False,1489521844000,05008 - ST GERMAIN-DANTE,OPEN,48.850977229793614,2.346076825913541,2968815,385
2003,189 RUE SAINT DENIS - 75002 PARIS,0,31,True,31,False,1489521041000,02003 - ALLEE PIERRE LAZAEFF,OPEN,48.86614574652862,2.350844595287827,6545270,425
1026,PLACE DU LIEUTENANT HENRI KARCHER - 75001 PARIS,11,18,True,31,False,1489521463000,01026 - COLONEL DRIANT,OPEN,48.86343050194121,2.340169767017624,6545270,422
20112,3 RUE DU JOURDAIN - 75020 PARIS,20,0,True,20,True,1489521712000,20112 - JOURDAIN,OPEN,48.87409248091576,2.389435908330615,2994540,295
16101,161 AVENUE MALAKOFF - 75016 PARIS,33,1,True,34,False,1489521330000,16101 - MALAKOFF,OPEN,48.87669268743692,2.283457593383419,2990611,189
17110,83 RUE LEGENDRE - 75017 PARIS,4,25,True,29,False,1489521580000,17110 - LEGENDRE,OPEN,48.8877723254283,2.32036786584418,2977824,295
15120,26 RUE DU COLONEL PIERRE AVIA - 75015 PARIS,17,12,True,29,False,1489521715000,15120 - AVIA,OPEN,48.8296843300915,2.275342586850291,6451970,142
10114,12 BIS RUE DE LA GRANGE AUX BELLES - 75010 PARIS,28,30,True,59,False,1489521477000,10114 - HOPITAL SAINT LOUIS,OPEN,48.874794994841274,2.366669436984963,2978048,389
17031,PLACE DE LA PORTE DE CHAMPERET - 75017 PARIS,13,12,True,27,False,1489521473000,17031 - PORTE DE CHAMPERET,OPEN,48.88561741628322,2.290781411279206,2998975,190
6021,17 RUE DES BEAUX ARTS - 75006 PARIS,12,6,True,19,False,1489521490000,06021 - BONAPARTE BEAUX ARTS,OPEN,48.8564374096868,2.334797622948368,6545270,408
16031,51 RUE DES VIGNES - 75016 PARIS,20,0,True,20,False,1489521839000,16031 - BOULAINVILLIERS,OPEN,48.85615074338874,2.275188414671189,2990611,188
16103,3 RUE TRAKTIR - 75016 PARIS,20,1,True,21,False,1489521633000,16103 - TRAKTIR,OPEN,48.87279915599243,2.291508179426733,2990611,234
6027,2 RUE BLAISE DESGOFFE - 75006 PARIS,27,2,True,31,False,1489521764000,06027 - VAUGIRARD DESGOFFE,OPEN,48.84612989154848,2.324240578144087,6269531,327
8030,25 RUE BAYARD - 75008 PARIS,15,20,True,35,False,1489521808000,08030 - MONTAIGNE,OPEN,48.86729323621449,2.307691605650344,6545270,335
4105,17 BOULEVARD DU MORLAND - 75004 PARIS,4,32,True,36,False,1489521806000,04105 - MORLAND,OPEN,48.84996003527753,2.363239868721318,6455259,375
20044,63 BOULEVARD DAVOUT / ANGLE 84 RUE VOLGA 75020 PARIS,23,4,True,27,False,1489521491000,20044 - DAVOUT VOLGA,OPEN,48.852919679957296,2.410522909779111,2994540,209
12120,ROUTE DE LA CEINTURE DU LAC DAUMESNIL - 75012 PARIS,47,1,True,50,False,1489521409000,12120 - CONSERVATION,OPEN,48.82772523704757,2.41827234236864,6613141,98
16018,2 BOULEVARD FLANDRIN - 75016 PARIS,12,5,True,17,False,1489521582000,16018 - FLANDRIN,OPEN,48.86441140945903,2.272448647646471,2990611,181
13042,150 RUE NATIONALE - 75013 PARIS,23,13,True,36,False,1489521704000,13042 - NATIONALE BACH,OPEN,48.830957464145705,2.364107053254628,6457187,247
41302,FACE AU 60 AVENUE CHARLES DE GAULLES - 94130 NOGENT SUR MARNE,41,9,True,50,False,1489521405000,41302 - CHARLES DE GAULLE (NOGENT),OPEN,48.83648112918176,2.479464268709081,6457374,13
23004,109 RUE  PAUL VAILLANT COUTURIER - 92300 LEVALLOIS,3,32,True,35,False,1489521724000,23004 - COUTURIER 2 (LEVALLOIS),OPEN,48.89819702263572,2.293848017974069,6455396,131
12109,212 RUE DE CHARENTON - 75012 PARIS,1,29,True,30,False,1489521452000,12109 - CHAROLAIS,OPEN,48.840869459702354,2.387564334932072,6452021,262
9030,79 RUE DE LA VICTOIRE - 75009 PARIS,41,2,True,44,False,1489521709000,09030 - VICTOIR CHAUSSEE D ANTIN,OPEN,48.87518586417745,2.332036313368639,6545270,397
18017,93 RUE CAULAINCOURT - 75018 PARIS,37,1,True,38,True,1489521433000,18017 - PECQUEUR,OPEN,48.8896779050281,2.33817871442611,2977824,306
18107,22-24 RUE DE CHARTRES - 75018 PARIS,33,0,True,33,False,1489521758000,18107 - CHARTRES,OPEN,48.88470686398326,2.35358041022707,6545270,357
15008,FACE 4 BOULEVARD PASTEUR - 75015 PARIS,43,19,True,62,False,1489521358000,15008 - SEVRES LECOURBE,OPEN,48.844838019227154,2.311085506094106,6618620,291
7018,23 AVENUE DE SEGUR - 75007 PARIS,4,14,True,18,False,1489521861000,07018 - SEGUR ESTREES,OPEN,48.85129433458901,2.309747615603337,6269531,323
19044,RUE DE LA CLOTURE / ANGLE RUE DU DEBARCADERE - 75019 PARIS,49,1,True,50,False,1489521613000,19044 - GRANDS MOULINS,OPEN,48.89713005307456,2.396079008206681,6452001,128
10012,58 RUE DES VINAIGRIERS - 75010 PARIS,4,18,True,24,False,1489521801000,10012 - VINAIGRIERS,OPEN,48.873267841170026,2.359323613430623,2978048,406
7022,3 AVENUE BOSQUET - 75007 PARIS,32,37,True,69,False,1489521728000,07022 - PONT DE L'ALMA,OPEN,48.86164049957625,2.302250344175951,6545270,316
35012,FACE AU 12 RUE CANDALE - 93500 PANTIN,23,2,True,25,False,1489521689000,35012 - CANDALE (PANTIN),OPEN,48.889485840195675,2.414307515111288,2988621,109
1009,14 RUE DU PONT NEUF - 75001 PARIS,0,24,True,24,False,1489521394000,01009 - PONT NEUF - 14,OPEN,48.860245194532624,2.344333545273837,6545270,417
15051,1 PLACE HENRI ROLLET - 75015 PARIS,3,4,True,8,False,1489521787000,15051 - ROLLET,OPEN,48.83598100445596,2.293467119128608,2970761,214
20107,26 RUE MARYSE HILSZ - 75020 PARIS,0,0,True,23,False,1489521715000,20107 - STADE MARYSE HILSZ,CLOSED,48.851285276158144,2.412733641628248,2994540,194
8012,10 BOULEVARD DES BATIGNOLLES SUR TPC - 75008 PARIS,42,5,True,47,False,1489521793000,08012 - CLICHY,OPEN,48.883318044354574,2.326207175385489,6545270,339
3012,FACE 8 RUE SALOMON DE CAUS - 75003 PARIS,0,20,True,24,False,1489521656000,03012 - GAITE LYRIQUE,OPEN,48.86749798940664,2.353660816249226,6545270,424
10105,2 RUE DE MAZAGRAN - 75010 PARIS,1,22,True,24,False,1489521841000,10105 - BONNE NOUVELLE PROP2,OPEN,48.870278078579595,2.351281636686514,6545270,417
9033,FACE 45 RUE CAUMARTIN - 75009 PARIS,18,33,True,51,False,1489521750000,09033 - HAVRE CAUMARTIN,OPEN,48.872795019872605,2.328315742616178,6545270,398
14116,49-51 BD ROMAIN ROLLAND - 75014 PARIS,24,1,True,25,False,1489521645000,14116 - ROMAIN ROLLAND,OPEN,48.820323646126774,2.32300304092451,6451975,175
12027,2 RUE MONTGALLET - 75012 PARIS,1,14,True,16,False,1489521580000,12027 - MONTGALLET CHARENTON,OPEN,48.84264777870052,2.386164927813738,6452021,277
13034,54 AVENUE EDISON - 75013 PARIS,7,11,True,18,False,1489521832000,13034 - EDISON,OPEN,48.82902666973469,2.361069024089417,6457187,239
9026,28 RUE J.B.PIGALLE - 75009 PARIS,9,8,True,17,False,1489521859000,09026 - BRUYERE PIGALLE,OPEN,48.87939826447722,2.333709173337285,6545270,379
17013,62 RUE LEGENDRE - 75017 PARIS,7,15,True,22,False,1489521488000,17013 - LEGENDRE,OPEN,48.885437730894544,2.316473835914172,2977824,298
31004,175/179 RUE DE PARIS - 93100 MONTREUIL,44,2,True,46,False,1489521698000,31004 - PARIS 2 (MONTREUIL),OPEN,48.85550131286469,2.422055733613231,3035403,158
9106,3 RUE BOUDREAU - 75009 PARIS,6,0,True,8,False,1489521347000,09106 - AUBER,OPEN,48.87219025140095,2.329423494000903,6545270,397
16028,12 RUE FRANCOIS MILLET - 75016 PARIS,8,58,True,66,False,1489521564000,16028 - MILLET - JEAN DE LA FONTAINE,OPEN,48.85100487466529,2.272469482915694,3031137,165
18034,50 RUE LEIBNITZ - 75018 PARIS,26,15,True,41,False,1489521631000,18034 - LEIBNITZ,OPEN,48.896328348515986,2.333390423834684,2977824,234
5010,1 RUE HENRI BARBUSSE - 75005 PARIS,14,0,True,15,False,1489521861000,05010 - SAINT MICHEL HENRI BARBUSSE,OPEN,48.84375698130157,2.339306721981416,2968815,339
12102,224 RUE DE BERCY - 75012 PARIS,8,19,True,30,False,1489521860000,12102 - DIDEROT BERCY,OPEN,48.84618800146489,2.37040616152132,6455259,344
5019,8-10 RUE DE POISSY - 75005 PARIS,1,23,True,25,False,1489521808000,05019 - POISSY,OPEN,48.84969041137042,2.352970183602024,2968815,382
16038,RUE MOLITOR - 75016 PARIS,18,15,True,34,False,1489521774000,16038 - RUE MOLITOR,OPEN,48.84509712653168,2.265724147895062,3031137,150
9022,19 RUE ROSSINI - 75009 PARIS,29,3,True,33,False,1489521528000,09022 - LAFITTE ROSSINI,OPEN,48.87334627510507,2.337980867701675,6545270,418
11030,80 RUE OBERKAMPF - 75011 PARIS,0,0,True,22,False,1489521470000,11030 - SAINT MAUR OBERKAMPF,CLOSED,48.86530798423503,2.376019912019568,2994540,391
16130,AVENUE LOUIS BARTHOU / PLACE DE LA COLOMBIE - 75016 PARIS,32,1,True,33,False,1489521351000,16130 - BOIS DE BOULOGNE / PORTE DE LA MUETTE 2,OPEN,48.863757931035046,2.267504683574771,2990611,163
43009,AVENUE DES MURS DU PARC - 94300 VINCENNES,31,19,True,50,False,1489521682000,43009 - MURS DU PARC (VINCENNES),OPEN,48.84696126017499,2.452237396596088,2968054,46
15113,2 RUE D'ARSONVAL - 75015 PARIS,20,5,True,25,False,1489521859000,15113 - FALGUIERE ARSONVAL,OPEN,48.84040040365445,2.313117867297474,6618620,270
1001,41 QUAI DE L'HORLOGE - 75001 PARIS,2,13,True,16,False,1489521681000,01001 - ILE DE LA CITE PONT NEUF,OPEN,48.857091635218225,2.341747995157864,6545270,408
18044,132 BOULEVARD DE CLICHY - 75018 PARIS,30,2,True,32,False,1489521864000,18044 - CLICHY,OPEN,48.88412710804656,2.328807098192234,6545270,337
23001,2 RUE PAUL VAILLANT COUTURIER - 92300 LEVALLOIS,33,2,True,35,False,1489521437000,23001 - COUTURIER 1 (LEVALLOIS),OPEN,48.8936146524531,2.277618727223195,2998975,107
17046,18 AVENUE MAC MAHON - 75017 PARIS,19,6,True,25,False,1489521835000,17046 - MAC MAHON,OPEN,48.8775320841302,2.29451253605293,2998975,237
19018,FACE 210 AVENUE JEAN JAURES - 75019 PARIS,42,18,True,60,False,1489521630000,19018 - CITÉ DE LA MUSIQUE,OPEN,48.8887860708258,2.39268612206715,6614030,189
16033,85 RUE JEAN DE LA FONTAINE - 75016 PARIS,27,4,True,31,False,1489521808000,16033 - MICHEL ANGE AUTEUIL,OPEN,48.84842761367387,2.265253821160005,3031137,141
